Desgaste_Defensivo_1,Desgaste_Defensivo_2,Barreira_Defensiva_1,Barreira_Defensiva_2,Pressao_Ofensiva_1,Pressao_Ofensiva_2,Eficiencia_Finalizacao_1,Eficiencia_Finalizacao_2,Variedade_Ofensiva_1,Variedade_Ofensiva_2,Controle_Jogo_1,Controle_Jogo_2
1.3187138945731482,0.0,1.6176267211104083,0.0,0.0,0.4197802197802198,0.0,0.6279838289333404,0.0,0.31978021978021975,0.0,0.45000000000000007
1.5942820763913301,1.6766563079643446,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3623705936786303,0.0,1.489567941498902,0.9723320158102767,0.0,0.0,0.0,0.841897233201581,0.0,0.6875,0.0
1.994850258209512,1.1623705936786304,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3812138945731482,1.6480848793929161,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5623705936786303,0.0,1.4026114197597717,0.8320158102766798,0.0,0.38332598625193026,0.0,0.658102766798419,0.0,0.5750000000000001,0.0
1.807350258209512,1.4195134508214873,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6195134508214872,0.0,1.4026114197597717,1.8438735177865613,0.0,0.29999700002999974,0.0,1.4090909090909092,0.0,0.7000000000000001,0.0
2.1454184400276937,0.0,1.6176267211104083,0.0,0.0,0.8879120879120879,0.0,0.718216568814263,0.0,0.6545787545787546,0.0,0.32500000000000007
1.651100258209512,1.248084879392916,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4124638945731482,1.6480848793929161,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.6766563079643446,0.0,1.4026114197597717,1.0553359683794465,0.0,0.19166299312596513,0.0,0.7944664031620553,0.0,0.5750000000000001,0.0
1.6567820763913301,1.0766563079643445,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5005320763913301,1.3052277365357732,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6567820763913301,0.0,1.6176267211104083,0.0,0.0,0.8410256410256409,0.0,0.5450600058656841,0.0,0.7410256410256411,0.0,0.4125000000000001
1.9891684400276937,2.2766563079643447,1.884293387777075,1.4460896806293368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6880320763913301,0.0,1.6176267211104083,0.0,0.0,0.8512820512820514,0.0,0.24620666549623804,0.0,0.7846153846153846,0.0,0.5125000000000001
1.7192820763913301,3.2123705936786306,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3755320763913301,0.0,1.6176267211104083,0.0,0.0,1.1758241758241759,0.0,0.0,0.0,1.0091575091575091,0.0,0.48750000000000004
0.0,0.0,0.0,0.0,0.8300395256916996,0.9391941391941392,0.0,0.0,0.5691699604743083,0.8725274725274725,0.6375000000000001,0.36250000000000004
0.0,0.0,0.0,0.0,1.9703557312252964,0.34505494505494505,0.4259222976989456,0.0,1.4920948616600789,0.3117216117216117,0.6625000000000001,0.3375
0.0,1.5909420222500588,0.0,1.4026114197597717,1.3083003952569168,0.0,0.2421023324454494,0.0,0.91699604743083,0.0,0.5875,0.0
4.927615409724663,1.3337991651072016,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5337991651072018,0.0,1.4026114197597717,0.8359683794466404,0.0,0.0,0.0,0.7055335968379447,0.0,0.5875,0.0
1.838600258209512,1.790942022250059,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.8409420222500588,0.0,1.5765244632380324,0.8695652173913044,0.0,0.45998942024333445,0.0,0.6086956521739131,0.0,0.525,0.0
1.3812138945731482,1.2766563079643445,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5005320763913301,1.6195134508214872,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.990942022250059,0.0,1.4026114197597717,1.0118577075098814,0.0,0.38332598625193026,0.0,0.7944664031620553,0.0,0.55,0.0
0.0,1.7623705936786305,0.0,1.4026114197597717,0.7430830039525692,0.0,0.4181730745629864,0.0,0.5691699604743083,0.0,0.65,0.0
0.0,1.448084879392916,0.0,1.4026114197597717,0.5770750988142292,0.0,0.45997884097331526,0.0,0.49011857707509876,0.0,0.6000000000000001,0.0
1.3812138945731482,1.3337991651072016,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2334866218458753,0.0,1.6176267211104083,0.0,0.0,0.8798534798534798,0.0,0.2658423101124165,0.0,0.8465201465201465,0.0,0.5
0.0,1.248084879392916,0.0,1.4026114197597717,0.4841897233201581,0.0,0.45997884097331526,0.0,0.3537549407114624,0.0,0.7125,0.0
1.6880320763913301,1.3623705936786303,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.837653288512542,1.790942022250059,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5062138945731482,1.5337991651072016,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6255320763913301,1.1052277365357732,1.684293387777075,1.4460896806293368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.3142292490118577,0.34505494505494505,0.2421023324454494,0.420696044842315,1.0533596837944663,0.3117216117216117,0.7250000000000001,0.275
1.3187138945731482,1.2195134508214873,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7505320763913301,1.7337991651072018,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5317820763913301,1.448084879392916,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4692820763913301,2.2766563079643447,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7552277365357734,0.0,1.4026114197597717,1.1462450592885376,0.0,0.3285660307009242,0.0,0.9723320158102767,0.0,0.6875,0.0
1.713600258209512,1.6766563079643446,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5677669248761785,1.9623705936786304,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5909420222500588,0.0,1.4026114197597717,0.7885375494071146,0.0,0.45998942024333445,0.0,0.5711462450592886,0.0,0.7000000000000001,0.0
1.6255320763913301,2.0195134508214876,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.5623705936786303,0.0,1.4026114197597717,0.7430830039525692,0.0,0.0,0.0,0.6126482213438735,0.0,0.5875,0.0
0.0,1.048084879392916,0.0,1.4026114197597717,1.1027667984189722,0.0,1.045432686407466,0.0,0.841897233201581,0.0,0.625,0.0
1.5630320763913301,2.7552277365357734,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5005320763913301,1.0766563079643445,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.807350258209512,1.448084879392916,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2562138945731482,0.0,1.6176267211104083,0.0,0.0,0.6227106227106227,0.0,0.0,0.0,0.6227106227106227,0.0,0.3375
2.1141684400276937,0.0,1.6176267211104083,0.0,0.0,1.1494505494505494,0.0,0.2691478788507427,0.0,1.016117216117216,0.0,0.5625
0.0,1.248084879392916,0.0,1.4026114197597717,1.0138339920948616,0.0,0.7666470745747609,0.0,0.7094861660079052,0.0,0.5875,0.0
1.5942820763913301,2.048084879392916,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2505320763913301,1.5337991651072018,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0204184400276937,0.0,1.6176267211104083,0.0,0.0,1.2813186813186812,0.0,0.1653919400945304,0.0,1.147985347985348,0.0,0.45000000000000007
0.0,0.0,0.0,0.0,0.6600790513833992,1.6542124542124543,0.2874917346126299,0.3475899582865313,0.5296442687747036,1.3875457875457875,0.3375,0.6625000000000001
5.322501773361027,1.9052277365357733,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4749638945731482,0.0,1.6176267211104083,0.0,0.0,0.326007326007326,0.0,0.0,0.0,0.326007326007326,0.0,0.32500000000000007
1.5005320763913301,0.0,1.6176267211104083,0.0,0.0,0.5157509157509157,0.0,0.7737825795946986,0.0,0.3824175824175824,0.0,0.4125000000000001
1.5630320763913301,1.5337991651072018,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2766563079643445,0.0,1.4026114197597717,1.140316205533597,0.0,0.5749917344938167,0.0,0.9229249011857708,0.0,0.625,0.0
1.5942820763913301,1.5052277365357734,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.848084879392916,0.0,1.4026114197597717,1.007905138339921,0.0,0.884599734004706,0.0,0.7470355731225298,0.0,0.75,0.0
1.5317820763913301,0.0,1.6176267211104083,0.0,0.0,1.5025641025641026,0.0,0.3439117956190399,0.0,1.3025641025641026,0.0,0.4625
2.0772366218458753,1.4766563079643444,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2648221343873518,1.082051282051282,0.0,0.0,0.22134387351778656,1.0153846153846153,0.675,0.32500000000000007
0.0,1.5052277365357734,0.0,1.4026114197597717,0.6561264822134387,0.0,0.5749834692252598,0.0,0.43873517786561267,0.0,0.41250000000000003,0.0
1.3812138945731482,0.0,1.6176267211104083,0.0,0.0,0.4695970695970696,0.0,0.0,0.0,0.43626373626373627,0.0,0.4625
1.3499638945731482,0.0,1.6176267211104083,0.0,0.0,0.7838827838827838,0.0,0.0,0.0,0.6172161172161172,0.0,0.375
0.0,1.8766563079643446,0.0,1.4026114197597717,0.6719367588932806,0.0,0.0,0.0,0.6284584980237155,0.0,0.48750000000000004,0.0
0.0,0.0,0.0,0.0,0.44466403162055335,0.5655677655677656,0.5749669394009844,0.0,0.40118577075098816,0.4989010989010989,0.525,0.4750000000000001
0.0,0.0,0.0,0.0,0.7944664031620553,1.224908424908425,0.0,0.3927446172084377,0.6205533596837944,0.9915750915750916,0.45000000000000007,0.55
0.0,2.105227736535773,0.0,1.4026114197597717,1.2391304347826086,0.0,0.3538398936018825,0.0,1.0652173913043477,0.0,0.7125,0.0
1.5317820763913301,1.8766563079643446,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9891684400276937,1.5337991651072016,1.6176267211104083,1.4026114197597717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
